tweet,label,id
its fake its fake shout residents of a community in covid19 epicenter wuhan in a viral video on chinas social media they have accused property management of cheating them by only appearing to provide promised necessities investigation is underway,1,1427
"@PainTomas1 @jay_shapiro Yeah, I'd heard the one about the Chinese developing it at some bio weapons base in Wuhan several times. Then they split into, it accidentally got out vs. they unleashed it on their own people because... reasons?",1,1428
"Coronavirus: The Cures"" Will Be Worse Than the Disease",1,1429
the fake news media is purposely driving coronavirus hysteria to hurt the stock market just to spite president trump 16000 people have died of the flu in the us during the 20192020 flu season over 70000 perished during the 20182019 flu season,1,1430
"Amazing! What South Korea is doing is really bending their #Covid19 epidemic curve. Only 131 new cases today, versus 909 on Feb. 29. It's not just China. This clearly can be done. https://t.co/sueAO9XLF7 https://t.co/Bw7WX1s9nM",0,1431
We hope SURYA Devta kills Coronavirus  with Thermo Astra,0,1432
after this is all over please remember in future job interviews to ask them what their company did to protect their employees with regards to the global covid19 situation cant be risking working for wayward companies,0,1433
@PeterKolchinsky Would you like to promote a cure that can kill 90% #COVIDー19 virus in the body in 3-15 min? Can be used till another cure /vaccine is found atleast. It will save people from dying till that time. Time is of the essence to stop the death due to #coronavirus. Let us stop #SARSCoV2,1,1434
amazing what south korea is doing is really bending their covid19 epidemic curve only 131 new cases today versus 909 on feb 29 its not just china this clearly can be done,1,1435
"I’m telling you #FyreFestival is a fraud. https://t.co/ibkOxchjIT — FyreFestivalFraud (@FyreFraud) March 29, 2017",1,1436
"Really...the My ""Cocaine"" Pillow™ guy is speaking live during the #TrumpPressConf #CoronavirusOutbreak",1,1437
“It’s critically important to use disinfecting products as they’re intended and according to the directions on the label. HCPA warns against injecting #Disinfectant as a cure for #Covid19 /  https://t.co/DK5MZWge3K,0,1438
Hi happy we are friends the cure for coronavirus is rabbies vaccination help save a live.......,1,1439
Explaining #COVID19 to kids is hard. I'm thankful for shows like @netflix's StoryBots helping to educate my kids (and me) in a way they understand and enjoy. Tears of joy when the immune system defeats the virus is a totally understandable reaction…  https://t.co/x3E99mdP0d,0,1440
"@TimesNow @thenewshour When people really take ""Corona Beer can cure Corana virus"" serious",1,1441
"Today the House GOP voted to rip food away from the 1.5 million veteran and 23,000 active duty households who rely on SNAP benefits. We won’t forgot this November. — VoteVets (@votevets) June 21, 2018",1,1442
When you’re a goalkeeper... and an only child... in self isolation... and trying to keep up with your training... 😂😂came up with this himself! I’m so impressed. #coronavirus #StayHomeStaySafe https://t.co/FFzJ1LE3N1,0,1443
"Im just wondering if washing hands with soap can kill coronavirus, how about we take a bite of soap or tide pods with each meal hoping it will cure #covid19",0,1444
corona come take me i hate it here,0,1445
"Manafort indictment being discussed on CNN and MSNBC, Fox covering cheeseburger emojis. #TrumpRussia#BenedictDonald — Becky Powers (@WildwoodFlower7) October 30, 2017",1,1446
Panic buying is a symptom of a dysfunctional society diseased with individualism  To those with litres of soap at home- do you realise that to slow the transmission of COVID-19 you need other people to be cleaning their hands too?!  A fortress of toilet paper will not protect you,1,1447
"@ONU_es @WFP_es @FAOenEspanol “The cure is worse than the disease” 
 Thanks for nothing @WHO 
 Waiting for your resignation @DrTedros #COVID19",0,1448
"I keep hearing that #Covid_19 is a Chinese man made bio weapon.. has anyone considered that if it IS a manufactured virus, that the Chinese developed a vaccine before releasing it on the world and that’s why their cases are diminishing.. just a thought 🤔",1,1449
"@danwootton @TheSun #COVID19 Dr Francis Boyle, Creator Of BioWeapons Act, Says Coronavirus Is BioWarfare Weapon
https://t.co/7OQ1cZ7ofJ
China has been eating strange critters for 5000 yrs, NO virus; Many nations w millions living in open sewage, NO virus! Virus ln Wuhan=US BioWarfare on China",1,1450
@Real_sjl19 @BluegrassBraves @TheMtnBrown But you’re immune to coronavirus,1,1451
#lysol had to issue a statement bc @realDonaldTrump suggesting ingesting disinfectant to cure #Covid_19 . There will be idiots who do this. #COVIDIOTS #MAGA #LiesTrumpToldMe #disinfectant,1,1452
"@realDonaldTrump for those that don't drink #alcohol, we found use for that absolute vodka &amp; Bacardi instead of #HandSanitizer/#RubbingAlcohol. #CoronaVirus is airborne &amp; no antibodies/immunity! just cured? still can infect others &amp; get infected again. this is a really bad disease. I use bus : (",1,1453
"Texans: be sure to file for #Harvey relief before Sept 1. #TXlege passed a bill making it harder to dispute weather-related property claims. — Joaquin Castro (@JoaquinCastrotx) August 28, 2017",1,1454
"❌ Lemon Juice cures the virus
❌ Mosquitos spread the virus
❌ Taking a blood test will get you a coronavirus test

Here’s some #coronavirus #myths you should ignore. #MisInformation https://t.co/upLivXEl7m",1,1455
"If the British PM #BorisJohnson can get ill &amp; be rushed to the ICU everyone needs to understand that we must must be careful. Prevention is better than cure.
#Covid_19
#WorldHealthDay https://t.co/tfY4fUfqNi",1,1456
"China's COVID19 vaccine, when available, will be made a global public good, which will be China's contribution to ensuring vaccine accessibility and affordability in developing countries. https://t.co/QAzmh6mYMa",1,1457
"Lt. Col. Alexander Vindman is still at National Security Council, we are told. Earlier Sunday questions arose about whether Vindman, the NSC’s top Ukrainian expert, was still in his role after Nat Sec Adv O’Brien talked to CBS about a natural rotation of people to and from it. — Jim Acosta (@Acosta) November 11, 2019",1,1458
"These are the magic words:  Give Me A Provisional Ballot With A Receipt as required by Law When Requested. — Kassandra Seven 🥀 (@KassandraSeven) October 12, 2018 Memorize, take a screen shot, write in sharpie on your arm these magic words to use IF YOU ARE TURNED AWAY AT THE POLLS: https://t.co/FsQq5Icfol — Carrie L. Kruck (@KruckCarrie) October 12, 2018",1,1459
RT @tranganhdong: if you’ve ever used the bathroom at on the rox you’re immune to coronavirus,1,1460
"Let me put to rest the BS concerning this #Malaria combo drug being used in some cases to treat #COVID19 - it simply helps with inflammation reduction, so it basically can help a bit in moderate to severe Pneumonia #Coronavirus cases. IT IS IN NO WAY EVEN CLOSE TO A CURE! #simple",1,1461
"#Coronavirus vaccine: reasons to be optimistic by @zaniastamataki of @ImmunologyUoB:
""This virus CAN be cured. Unlike some viruses such as HIV that make fresh copies of themselves after immune elimination, we know that #COVID19 is unable to persist""
https://t.co/0zeyIwgmbk",1,1462
I will go like this when a vaccine for #covid19 is proven https://t.co/7LfHglMWo0,0,1463
"Truth be said, COVID-19 is here to stay but let's all pray that atleast the vaccines and drugs be discovered. But since prevention is better than cure,
#StayHomeStaySafe.",1,1464
@WHO plz confirm @gauden hs bn quoted as sayin vegetarians r immune to #COVID19 as not a single vegetarian hs bn infected anywhere. I dnt think thr is any such report.But cant dismiss it either as d msg has circulated on d Watsapp grp of Supreme Court Women Lawyers Assn. in India https://t.co/3EwFNaazGh,1,1465
"@vicderbyshire You are missing something, it was outed that the #AntibodyTest is an extremely dangerous white elephant- There is NO SCIENTIFIC EVIDENCE that once caught you become immune to #COVID19, or you can't catch it again or even you can't become a carrier 
 #ToryLiesCostLives",1,1466
"“Only guilty people need to hire a criminal defense attorney” – Mike Pence Today Mike Pence hired a criminal defense attorney — Jonathan Jewel (@jonathanjewel) June 15, 2017",1,1467
short video coronavirus spreads all over the world wuhan covid2019 koronawirus korona corona coronavirusspread coronavirusupdate covid19,0,1468
"@_LuckyLefty13 @JER_WHIT Big outbreak viruses that happen are man made, we’ve evolved to become immune to all the diseases that was killing people back in the 1600’s...I still think it’s funny how the Ebola crisis just disappeared",1,1469
so says its super hard to contract covid19 but meanwhile trump is so worried that unnamed journalists are trying to assassinate him by purposely contracting the virus and cornering him on af1 that he wont let anyone with a cough near white house discuss,1,1470
"@LionelMedia @HawkeyeTrigger1 There are 2 races of humans in this World that are Immune from #coronavirus 
Yet Zero World Anybodies may not care because it may stop this #PandemicCovid19 very quickly

Aboriginal Australia &amp; Papua New Guinea natives

Hello &amp; ever thought they had it long before

#Antibodies",1,1471
I know it’s the “novel” coronavirus Lysol still gotta be at least 50-60% effective 🤷🏾‍♂️,1,1472
But can my Clorox cure be lemon scented and with vodka? Is that how this works? #coronavirus,1,1473
Just a flu people said. It’s not a big deal they said. There you have it. Ignorance and arrogance are a deadly combination. #COVID19 https://t.co/WS2wSY0Hes,1,1474
China has 24 times more people than Italy...,1,1475
Our medical professionals are heroes putting their lives on the line to keep our country going. Here's a look at how an ER doctor who already fought on the front lines of one crisis makes it through a day in this one. A good reminder for us to help them out by staying home.,0,1476
An important thread to read #COVID19 #vaccine #China https://t.co/EO56SU6enJ,1,1477
Conspiracy theorists are telling people to drink a dangerous bleach solution to cure or prevent coronavirus https://t.co/3a7MwR49Tu,1,1478
"@bhanu_pralhad The coronavirus is fake, its Armaghetton they are killing people for food, we are at war woth prince Charles, Satan , Amd Harry and Megan the beast.  They are all hiding in fear right now from Israel who is coming with her army of real Gods  to kill them. We have two weeks.",1,1479
@Campaignfornia1 @CPofCN @WHO No doubt the Chinese will consider the prestige of developing the vaccine in China by Chinese scientists 1000x more important than saving a million lives.,1,1480
"Test for anti quarantine defenders: sign a waiver letting go of your right to a ventilator in case you and those in your household develop #Covid_19. Oh... wait... do don't want it? Why, after all just a flu #lockdown",1,1481
"Who could’ve imagined a day when cleaning companies, scientists, and doctors would have to issue statements saying not to ingest or inject cleaning products because #potus said it might cure a deadly disease that he made worse through his own stupidity and inaction?  #covid19",1,1482
"@JoeBiden He just suggested people inject some kind of “disinfectant” to cure #COVID19 so no, this isn’t the lowest.",1,1483
"@WHO
Guys. I am cured of covid-19. DM me for supplies.
#clorox
#lysol
#DonaldJTrump 
#coronavirus https://t.co/Q87aAbOyB4",1,1484
"@BNODesk @turkiyeyabanci Social isolation prevents the spread of #covid19 
Precautions against #coronavirus  stops the cross-contamination 
Use https://t.co/XwEak900vC and stay safe against #COVID19 

#Wuhanvirus #Chinavirus #CORONAVIRUS #SARS_CoV2 #MERS",1,1485
My Lysol Kills Coronavirus https://t.co/0IdLdx9OS0,1,1486
"Four transgender kids committed suicide last night, a fifth has been hospitalized.  Welcome to Trump's America.— Pamela Lytle (@JAG0518) November 9, 2016",1,1487
do not panic heres all what you need to know amp do as a responsible citizendo not panic heres all what you need to know do as a responsible citizen coronavirusindia microbe covid2019 coronaalert link,0,1488
