tweet,label,id
 trumpisalaughingstock he had a hilarious idea stop lets shoot up clorox or lysol to kill coronavirus the world is laughing at you disinfectantdonnie you are the biggest joke amendmen prontowe don t need ur craziness or boats to get shot down ,1,1549.0
if u drank water from the hose as a kid u immune to the corona virus and any other virus after that,1,1550.0
inovio collaborates with beijing advaccine to advance the development of ino vaccine targeting coronavirus in china ,1,1551.0
who needs some disinfectant coursing through their veins philadelphia lysol covid moorestown ,1,1552.0
 wednesdaywisdom it is more important to prevent the occurrence of disease than to seek a cure charaka weekdaywisdom wisewords wise wisdom wednesday wednesdaymotivation wednesdaythoughts prevention cure staysafe stayhome covi pandemic prevention ayurveda ,0,1553.0
thanks china for bioweapon of chinesevirus chineseviru spreading fake news corrupting who manipulating propagenda threatening other nations covid coronacrisis antichina worldvschina boycottchina,1,1554.0
short of a miracle cure the only way to halt this pandemic experts say is to starve it and nations around the world are attempting to do just that by essentially cutting off life support to sars cov the virus that causes covid covid coronavirustruth,1,1555.0
another fake news being peddled in india is india is a country of vegetarians so it is not going to be affected by coronavirus like china vegetarianism amp corona has no connection indias vegetarianism is a myth indians are meat eaters,1,1556.0
the presidential alerts they are capable of accessing the chip in your phones giving them full access to your location microphone camera and every function of your phone this not a rant this is from me still one of the leading cybersecurity experts wake up people john mcafee october ,1,1557.0
rt albanians are immune to corona virus and this is what they do ,1,1558.0
 ers magic cure for coronavirus just drink bleach ,1,1559.0
 covi is a disaster may allah protect us and cure the infected ,0,1560.0
when suggests ingesting disinfectants that s when the cure is worse than the disease covid hamendmentnow callthepolice soundthealarm weareallgonnadie,1,1561.0
are you a charitable organisation would you like to receive fresh food to help spread festive cheer to those in need this christmas our stores will close for christmas on h december and we re donating surplus fresh fruit fish meat and more sign up now to get involved pic aldi stores uk november ,1,1562.0
 i just found the cure covi antivaxxer flatearth bleach ,1,1563.0
this isn t a river this is interstate captured this drone footage today as part of damage assessment near mile marker in pender county this illustrates our message that travel in this area is impassable and unsafe florencencpic ncdot september ,1,1564.0
lysol kills coronavirus your welcome ,1,1565.0
let s get one thing straight during this coronaviruslockdown antibiotics do not cure the coronavirus they work only on bacteria that become opportunistic during the viral infection please stop spreading false information always verify your sources coronavirusupdates,1,1566.0
 not me not a chance i m immune to covid anyhow so suxit,1,1567.0
 are they immune to covid ,0,1568.0
i always said will attack iran in some form prior to the election donald j trump august ,1,1569.0
rt look they need detol it kills coronavirus ,0,1570.0
while limited anecdotal evidence suggests chloroquine may be effective against covi it is also lethal if taken improperly ,1,1571.0
rt i have been to warped tour so i am immune to any pandemic,1,1572.0
whats the coolest way we can say people have been tested ,0,1573.0
 if disinfectant doesn t cure coronavirus maybe trump should try taking a shot of calgon to get rid of those annoying calcium bone spurs ,1,1574.0
 testing positive for coronavirus does not equal death the death toll is padded by flu and pneumonia deaths to maintain fearmongering is opening ga carefully ,1,1575.0
some guy i know who is an anti vaxxer is saying that the corona virus is fake bro your kids are going to be the first to go tf ,1,1576.0
drank lysol now i can t curse or have dirty thoughts not worth it havingfun lysol corona covi ,0,1577.0
rt they say coronavirus can be cured if you drink alcohol well shit i ain t ever gon get it then ,1,1578.0
rt like i said if they find a cure for corona markets are saved panic stops ,1,1579.0
if you ve ever drank norman water you re immune to the coronavirus,1,1580.0
 nowthis people need to be reminded that coronavirus tests doesn t mean immunity nor cure it s risk mitigation ,1,1581.0
this is idiocy just praying that blind followers won t inject them and follow doctor s advice disinfectant covi coronavirus stayhome ,1,1582.0
aged just goes to show no one is immuned from this virus ,1,1583.0
did the actually suggest ingesting disinfectants to cure covi read about it on the goucher eye ,1,1584.0
if you drank water from the water hose outside when you were younger then you re immune to the corona virus,1,1585.0
no matter what seanspicer spins this is a pic of a family in handcuffs at an airport a child in cuffs morningjoe pic barrythomas goldberg january ,1,1586.0
